pathway	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
P163-PWY	4322.6779407907200	206.71222251852500	1033.318910893830	2276.574265362890	68.73360783048170	1651.3779191082100	7050.729738240520	299.6803596351400	113.04820600502400	1848.0098789894700	55.61808377931160	1739.0045071166700	1884.3259395231700	17.27632770321210	754.3551558735510	3333.6343228508900	210.2237397629550	1589.7878378035400	4284.109195160880	173.61319606856100	490.44835683309200	8224.018338667600	1999.0420776237000	1700.6050132980000	4308.098458389330	126.10157468099800	2895.1522377465400	5448.24074459042	207.49604505789700	3587.702093991810	927.9633858041030	334.41569565592800	1020.8215381032200	1750.965303933840	476.0037813527260	3549.3270401373700	1332.8621116956400	60.587279239713600	195.5830072382790	2974.9295974310900	39.811387798280700	3483.777907671130	904.1850927597260	6.471642992158920	837.0209913491950	162.47681115443200	37.88083912151620	507.2907645278830	2652.2660575092800	141.20778804638700	125.49269831856800	15212.508561402700	68.64464508409690	2884.2365418896200	5892.451307168960	334.9766505799240	3527.538747310640	2350.930558442530	186.0172893745550	877.4155832370590	1478.8723383685600	132.38516260854000	1054.2890004327600	2194.612671222010	9.28564198039277	635.1666721568740	1509.6834075096200	265.99143432308400	907.3646200852340	2045.197399367140	0.0	1020.3242586670700	399.2303751796840	27.4302120351762	54.84293588352380	2344.843901325870	50.00442528072070	134.37566422502800	723.7677255289520	82.77632159573530	818.5479151815550	2221.125318285670	116.3760630406900	780.5240378630410	3670.140505784980	271.319640275975	780.4404276374980	2968.3727133967500	135.6042709267160	1983.8297483804900
P164-PWY	8743.83558892659	4032.9235154167700	1373.7924195665600	1454.6324313903700	6481.793168636360	1502.352882824240	4018.193276282960	4167.550537461690	522.9524471164540	6446.562502042760	4303.10444116462	6445.761581758360	3881.933482428470	3818.249905638070	1710.8787945246800	6057.510308301390	3312.0503189908100	4811.529220449760	3973.055619127050	7298.7765446382500	1926.1627097497900	3958.1492333042900	6953.196601455340	2883.4744996297300	4271.670359022260	6700.787645000990	3209.2759674962700	5776.658770722280	5864.9207321775100	7078.0822733149	1340.8300564971300	4255.5786242261900	2678.307573974970	7014.501004146390	4213.985658099280	2468.7648332315700	6338.236791984350	2882.5961854911200	2162.2190402208200	4218.384523034420	3520.329631182960	2066.553406280830	3325.3464822822500	4097.582608750450	1298.7262741423900	1424.9698921655700	4588.002329459110	1316.3031519835200	3321.7919964397500	4208.327769789020	1682.8163012987800	26687.945308296200	3460.724628831980	2547.582642450630	2990.7966719042200	3272.7658667679900	7412.060130302210	5023.718736859790	6274.000699437240	1277.3560740217600	3097.4081953556600	4186.934770155160	2120.572624256740	7009.724992432960	3553.203058461010	1875.1265737403400	3931.6591590758400	2989.0472155013900	1810.2091229408800	1090.611582109440	1411.267561622110	1010.025689133050	1989.884826694050	1921.063311766860	322.2979547671700	3999.0993380346500	6514.757190924090	104.33871062624000	5402.102113935590	1022.3429746560100	3602.9486365732000	2351.1599229279700	4888.1658044702300	1433.7920993720200	5520.73633941071	4866.815668701700	1709.4493859958200	2829.5655657766900	1543.8442397574500	1294.1205461135700
P184-PWY	8.953987368205310	0.0	29.787353296009600	12.832059710552300	0.0	48.43671103299530	0.0	0.0	0.0	88.04098391488750	0.0	13.993391779478200	7.502954851549250	0.0	53.701691150510000	0.0	0.0	3.0858572607389500	0.0	0.0	0.0	2.2343827434074100	0.0	2.8055598405726200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.850174915500270	0.0	10.180758177599800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.03633090884420	10.666026505053900	0.0	0.0	59.35218648187210	0.0	16.160525787980100	0.0	0.0	2.8055662736990000	0.0	0.0	0.0	0.0	0.0	5.594131152952350	11.54103929844520	0.0	10.90473558630350	0.0	0.0	0.0	0.0	0.0	0.0	7.63567408748724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.21230507273390	3.611219020343290	0.0	13.684840413004000	0.0	0.0	0.0	0.0	0.0	0.0
P221-PWY	1621.3512043970700	268.8136609021740	296.5896492785520	132.35016547883800	2095.2703436111900	134.72060249865400	439.85294740466500	542.0866743004430	2.4997030259355700	365.43276265883000	575.6573996562380	175.51628671296000	672.1973968336650	671.554268101693	760.8894405358970	2980.8781252069100	841.725473856872	587.0907393239550	419.7178783105310	1218.473998842920	841.6039699447260	437.20045971061400	0.0	239.8213017021840	625.402697311234	2730.2067256922300	1052.6839985862600	3115.762669102980	1230.2166656347300	2375.360912542790	83.7338433409868	0.0	135.49287132605000	606.7159459523030	1631.398681993560	293.67539392748000	796.0388081388060	294.4844409976900	694.6493987874510	67.80151009300610	2318.5279979844100	21.96887830077960	57.68482003131440	5432.353884573450	37.84601686558210	73.12495656675500	1864.2341160940700	1326.4670152143700	349.95773393313000	0.0	17.97352109887610	2146.4900707957100	1641.879300672450	1114.794399637040	343.2952218103630	2104.0691101086100	382.0593542745060	638.3246844587450	3463.989440440960	394.8693544098840	199.01790732543600	2156.673090163720	244.5223065836830	3704.141967037290	148.26451000618600	1613.6385915648300	449.5510325226980	1684.2814959061200	840.2518994202940	47.40087493847860	1016.1433984245600	173.42252014254500	426.75057101485300	1060.602303244470	240.09985422913700	180.81451460706900	3214.0056767593500	9.964820954292970	152.9703854928140	723.5062661773900	712.4706083060980	208.02324002043500	1217.8640525142400	307.39730166743300	1441.4736244116400	2051.0882760266500	191.5755118629090	424.6603353414370	618.3916176500500	290.615808456066
P23-PWY	8432.385804515780	1899.2458553866700	3629.973328583880	12232.164491135600	1442.545554703940	7965.135307813940	13186.761433928900	449.37975660580100	2448.654268440890	10485.662943199900	2763.659947757490	12204.263244064600	10174.750770029500	1257.1184844528100	3272.4458078555600	12281.642530745200	3397.9130928810100	11858.864638179600	11924.103735848100	554.2627962710970	6552.8857669006800	12270.598655942000	2362.5033945844800	9183.725287450910	8222.658772592450	2646.427029596130	7776.009682544560	12416.85690352510	2557.4837997142600	12353.262022257300	5537.057042561050	4076.16639754862	6072.244450018590	7813.488421554850	945.6503180126460	5723.233928457330	7457.886953179400	76.37649197464360	4478.57598923561	10679.978642173200	1446.8697721442300	5664.522697247590	8860.486328173050	1192.750609079330	3435.811290662050	3350.7040294591200	1075.093182998570	3795.918717324170	8032.627474715570	2528.7701408834300	4345.991065352780	32098.859294958000	2087.6907591511900	10495.025472275800	11926.523631271700	1158.974331003730	21633.241222276500	7809.531414744780	3306.2491301267200	4244.203995986670	7005.007284853780	436.69381120733600	6177.733655975560	8504.63882290524	4289.818947173440	4112.474299786920	7768.363449890790	1523.7205791913800	2760.2894104986400	3821.521453131240	53.227664741699800	2957.440605217600	5579.689465114180	899.7919220721030	1544.313527920470	7758.735902726910	600.2549213474040	386.5539874178990	9482.118803535870	964.6399670762040	6028.44937242759	7420.926384034090	1737.7349980255000	4330.084767481820	10795.892283724400	324.2377528432250	3202.943029747410	5935.929969201680	311.95729647963200	2624.7349126797300
P241-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.195406684748400	0.0	0.0	393.38922640745200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.457719255858900	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P261-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.85803491288040	0.0	0.0	7.984304184896700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.85607196401800	0.0	0.0	471.8558037399890	0.0	0.0	11.693588037141800	0.0	0.0	3.854637865311310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6196954868932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.03108789967180	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P281-PWY	16.208269034037300	242.69440283263000	20.244979325958500	19.50893286085620	299.77105445702000	64.64259148728570	0.0	48.40807651434640	0.0	5.910581270901700	460.638593949414	14.160282434675600	16.229247556829600	182.68154862679400	35.77198505352010	0.0	314.5288948789160	9.920526590647680	0.0	0.0	0.0	5.236261580636080	250.1233739455310	6.585867322933830	0.0	513.3537698749210	0.0	0.0	376.4828796855070	0.0	0.0	284.0449378831640	0.0	0.0	5.918157661647480	0.0	9.874752645361580	0.0	0.0	0.0	392.1609121311940	0.0	0.0	239.32266277210900	0.0	38.95481697643900	57.141155449672400	22.16180768408300	15.154150631544900	238.51020408163300	0.0	99.65047908636920	242.49249447953800	34.13273842721700	0.0	398.1251829849630	16.53491141553860	198.21169377097300	300.7431725461020	52.142315899490500	0.0	56.859976199920700	12.621716846768900	0.0	218.1155324744080	0.0	9.935765244715070	207.43537542363200	0.0	0.0	0.0	0.0	20.677263303386300	58.63932799617330	0.0	0.0	84.51648965902740	0.0	0.0	124.93048049834300	0.0	11.490753208127900	206.80508750951200	15.138491706838800	3.632191820111280	87.16959200278970	3.680551870522690	0.0	32.88067496986740	0.0
P341-PWY	0.0	0.0	6.247987381331850	0.0	0.0	0.0	0.0	24.981967038436800	0.0	0.0	0.0	0.0	0.0	12.495077601553600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.913454433305700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.93241786682070	0.0	14.99210436498480	0.0	70.97927707369050	0.0	4.99910991667206	0.0	0.0	0.0	0.0	0.0	102.27368643453900	0.0	0.0	0.0	16.2273662411559	0.0	69.79034876484080	0.0	9.99918153822985	22.48621660434720	0.0	6.2490093649261700	0.0	0.0	8.747613354286690	0.0	22.472005408181600	0.0	0.0	0.0	42.43954630677630	0.0	64.71313472263850	11.244718834978900	0.0	90.61609823637270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.746054654892610	0.0	0.0	17.47975436372430	0.0	0.0	0.0	51.14671749954030	0.0	13.737172862360500
P381-PWY	935.0457869992820	0.0	617.5235259090880	1244.8092421184300	0.0	1656.6580235772200	463.9548604192840	0.0	140.56889709453800	3500.3570070526300	204.9206871084650	1580.863648352070	1189.609523548370	0.0	961.831315867534	578.2347569336430	0.0	307.81701227403000	708.000281008486	0.0	387.98736109642400	751.0906411023020	0.0	1332.4895801336200	473.8879268137590	0.0	2263.5167586937600	368.82766138075900	479.67565987201300	4284.598012426740	0.0	568.5869180115140	0.0	481.20579276022000	0.0	1268.8226470381600	214.61280878989300	0.0	1087.9942572916400	712.4102585526400	0.0	106.79965614844800	603.542068861998	0.0	63.64645191189250	497.5362195852980	0.0	2035.6718196401200	482.3054766734910	104.60979647040000	0.0	10246.388549209500	0.0	3994.364633084940	606.9694493949240	0.0	1468.294283831820	2684.3283588231200	0.0	1140.1362678856400	561.0033666301600	0.0	787.5965445347410	2404.748206461420	680.308015893732	1643.0919756462900	2324.3194212647100	0.0	633.3757319590730	0.0	0.0	395.4259909137060	228.98145218480000	0.0	224.13642630465300	74.67146354205640	0.0	78.10813611214570	752.8485475271320	0.0	899.9512730785780	653.8817875864600	0.0	1936.09454756832	1227.7116765907100	0.0	800.6744541046110	747.247189405219	0.0	321.7674019098190
P4-PWY	12198.208712221700	5931.274782296000	8086.321571127120	16270.12688049530	12585.839953218100	10484.516698137300	16901.705530985300	6089.206560770580	7930.510555263220	13289.481816000200	12668.624803692500	13894.25199779920	15226.67569433880	7645.9663243414	3935.449344406520	17349.483960160400	14430.401411785600	12694.451057893400	16341.611937373200	7404.592027757700	11514.24445814750	17367.441996944300	10450.778986565300	12941.81197432340	15855.195358083700	9948.34013175525	11124.883748816700	21381.582709797600	11996.562523112700	15727.784675725200	7719.07690293864	9332.765385834870	7446.240377604420	11079.412190413900	5797.163257570670	6104.303565280020	14070.561294283800	3506.1553276394700	6242.282183741800	12047.904258119900	12126.835717575600	10324.623963094100	11574.712099954100	13037.716085005300	8008.716785790500	12070.251905648900	5776.683169213340	5292.365909258530	12347.501443835000	6604.818834632680	6455.693312831260	46411.76809399860	6472.230189783990	11472.374609045400	15214.98388606340	5207.572391683240	26481.22667931830	12678.316181927000	13267.81683660500	7542.196828049290	11539.94870691170	4876.620511562810	9247.985962081120	13178.515020676800	6958.065130550110	6539.165738328030	9611.927190231090	4354.967515469240	5395.264787718230	6243.119651396680	1419.4733024634900	5108.120744724150	6587.913703153330	3592.0014366537000	3172.2777213316600	10400.815887419800	3735.2803924831400	1987.9774744681800	11207.688441503000	3760.8818417097700	8668.932630001810	9311.04669654899	7450.570081673260	6722.792047666590	16614.287148552800	6949.977372410310	5333.197995137200	9368.207734430740	1917.0914740202600	5751.0615562036500
P42-PWY	15365.411747460200	5566.722876520990	6448.469626283320	20887.696995987000	13230.206976926500	11787.201321111700	24408.423420589100	15785.9049116083	4772.91423739692	22706.849891217000	13384.852101908400	13879.788897969100	20405.40888622350	11100.777016034400	3748.973436535420	26731.90952052110	13761.652874931300	11221.270480432800	24433.491641866400	6544.4547018757200	6248.753916293810	24410.036584363400	21603.11236519370	8510.462515694950	29454.758028420500	11356.151298150100	11523.496204909100	30620.99693395800	15839.032547660600	18152.356200521300	9063.944368792510	10693.659421917200	8762.037511550140	18432.192529551600	17005.498289481200	9795.067023132260	24484.569150942700	10444.177790121300	4798.927796042860	12880.58335342080	17239.669568492800	11036.608140207900	7809.279146719460	9589.902808089470	2946.7245376041300	8420.401202300000	3472.6722523600500	4165.565900255510	25297.672943000300	6820.95509507496	7541.717543401620	66007.12174854990	10698.728360225300	12568.318086596300	20068.861883983000	6873.227007222020	21320.36844798310	17003.109263535300	11616.543763025800	6483.611549354630	18200.798684803500	7091.1789955631700	7998.9929445796900	17278.37267952030	10859.026369121000	4741.936978574620	12430.012784732000	4829.40592334821	3717.218889670930	16762.002986369500	3569.880239685150	9252.92287691665	9335.192520468140	4384.438974295280	1829.7970089171500	19941.786089503600	8021.286741801400	909.7288850032530	11622.406512143300	4382.5075007960200	8880.033893292000	11639.967717809300	6898.950645641990	5082.770201049040	25660.040856185600	10322.347533690100	5355.332322927590	14984.345021605800	4507.884987447240	5202.895192393300
P441-PWY	9107.292433589270	5022.637952404710	10135.98060222410	15163.272698395700	8168.2469299682100	9838.845808050300	13725.986353654000	5681.546810203610	5040.502878736760	9448.491552970240	8640.093942310060	12200.690410718500	12916.543093479400	5741.668959333390	3438.5117658559700	14704.91811122920	11443.087246448000	10855.350992042600	14952.300345610400	4171.980659598780	13753.03368231430	14269.506530179600	5006.190807414890	14478.486287478000	12952.210686088700	4675.814734988360	10319.89195714790	15151.123847970300	7257.34433689028	12196.308066465100	6629.708274818580	6218.311094718630	5904.385166024380	8755.97828758574	4039.1769885472200	5778.618317473130	6088.456660623770	2086.184008802750	5225.2748189404100	8886.23714184087	10313.532380373000	11827.622189341100	11466.281077984100	3046.9861170290900	17012.999106012100	6638.152938932970	2824.449750396950	4056.4608053418800	7265.126446436690	5376.925067549180	6042.818161319100	35010.646993137700	6398.416069974430	10944.425239722300	11812.202247834600	5152.098315302100	22005.255547776100	8060.6706348044	8660.905754233130	7313.674915183620	10488.4315481989	3638.319524859300	9206.387008886340	9798.29152288001	6479.378284902850	5752.9220419523300	8996.47144525087	3534.4503498572000	5030.190751488520	3592.557486154010	1298.290166994420	3702.3035671004300	5890.344925742200	2119.020443179970	2942.197990321230	8030.417150064810	3748.5290233195800	1551.9559808111000	9922.878054433750	2678.792745433300	7007.923081001210	8158.247905499670	3677.2825794757600	6386.439925400000	12635.482079874000	4731.705618370220	5086.723893168680	7244.3167888051600	1656.751367147910	5533.553901869290
P461-PWY	680.7575227791010	1317.6970545955400	906.1746108905980	1160.312319146270	3380.5501321507000	1383.119652960240	517.6185247181960	1686.3778622604600	1950.8967370227700	1405.7767014120300	1752.7906523193500	6163.674182028820	940.5815724430840	1191.188763193590	366.44618091744700	733.8806505109820	2121.4589057261800	1024.5735441442700	696.7111492945010	2661.264392259090	1073.2031380911700	1062.7750641112400	1026.410583226530	2751.791887325730	745.8916624384100	9231.239497338300	705.7040668545380	204.89301661339500	2251.4039073985700	964.4509926315520	3533.9822858275100	1137.7252246917700	4079.0357225623500	343.80074398401500	2134.778253198110	648.9877075173350	228.32312171561700	908.4573374943290	402.5016641560700	907.6453959967140	3607.37566145954	1102.215926998550	532.8287734399020	12977.98699597670	576.5654601463230	3532.312654207320	4120.35615002049	1342.7892941769100	408.58429514244500	288.68486319762500	1452.0306776990400	3047.8838677155900	1667.006740408140	2427.3032252840900	1004.0568048399900	1503.7496873579100	9419.308563355870	1357.9234946971600	7747.339102241410	816.2307951736520	528.0696857939330	1674.6012385736000	1251.439557501410	751.3436431481790	5659.300038861400	1337.5274821873000	285.2282196736350	1205.299869810260	538.3738642367160	95.21569005635480	367.10586167945200	137.54926183856700	712.7804603780850	1305.8235388034100	1327.6185100346600	232.69957825828600	1044.6077988881100	263.3086326357400	176.57912812194000	568.8211457598200	1863.6969163876100	521.5740183563070	1193.627768418520	698.2191771296360	1189.8910148578200	5227.30366711352	712.4980931511730	428.28046594085700	473.2775450673300	355.2664615112490
P562-PWY	2835.3977267263000	690.8592887031600	357.9290800078170	848.8586429126690	1799.9453977120400	688.1193729684980	920.1700000000000	438.71166763779700	411.17	1759.5474642336700	1974.7024903333300	4262.854324987870	478.35871682727400	1041.7549738661100	926.4172942422720	1617.907774390240	2504.0475266929900	1256.8091730765000	1318.2916145181500	602.9217388589200	1210.0	419.89108279497900	622.7830107792510	419.27741193728100	325.0937357390290	1899.574456414260	1069.0	2848.7922972220300	975.2263079049680	2942.3786326222100	408.31983385254400	990.3723615501360	1491.0031545741300	1877.4415731031500	449.2932555198550	532.8812958812400	1652.3456404016000	255.64402213876600	754.33	708.4565066109950	2627.9948609747100	509.4781765276430	349.9858757062150	4051.005092864450	382.0	543.391763665304	793.4215436027750	924.8362955552620	306.8628301993980	788.1660924799170	4.0	5326.4490498018100	486.1253482129110	664.1364914490770	862.147302556623	616.2454852949100	3322.371751264410	1849.1709265418500	3682.723445216300	482.7389373594700	602.3464315484990	418.70930464662800	597.331280683997	4546.948041774400	1089.1510868101100	1514.7698569614800	1561.7870438418600	548.8974829808830	1030.2575735243700	76.01556420233460	104.83414695224300	182.09232954545500	632.0034393771620	668.8410110915870	147.0	981.3297150610580	337.1297655895070	11.000000000000000	2710.535207868220	583.8942091033680	1080.7920489390400	519.3500512468700	406.9426131850330	460.77598751928600	674.8295952845520	1240.2120575676800	268.20670508385300	818.173633183524	76.52623642339650	308.12980195014200
PANTO-PWY	9793.188254479630	7184.12264610001	2857.9332822156200	12170.261353766000	15929.781608832400	7080.5725349672300	15648.159874194500	12101.611537130800	4691.878605447740	14771.11936733270	11926.307025322700	12258.352703064200	12090.34530379990	9819.358459099520	2669.586746404720	17124.682411914500	12206.965967326600	10069.384610081700	14655.520275542400	9981.990386678240	4136.041439795830	14681.12362868550	16695.42593337410	6688.863794185850	20010.044227508300	11738.998893406800	6400.510027154440	15897.454681789500	15129.926109414900	10859.2414587698	7598.462810942160	11858.074072693500	8407.570125240490	11478.701571736300	17636.32312376540	6728.741195247510	13674.667052092900	9613.417836775190	3289.8658171517200	9363.342176474470	12284.207180855900	4884.040051982240	7326.620683936200	13339.668210395000	2380.8998458704100	9792.524482517700	9843.378635670740	3454.2701851280100	15781.857401687200	9722.587955754330	5543.534517050870	43936.010720794300	14576.472129716700	8171.855089814190	14011.244301579400	11369.83581154890	19689.400097854800	9707.959211858320	12934.367960322600	4836.632070829390	11534.582562576600	9207.03909213856	5182.989875864460	10936.649170932600	10847.016691386300	3900.1901626282100	7110.350604115230	5243.148993435730	2901.6714363748900	11368.477770166700	3531.543995804530	5999.739476409940	6194.838636045960	4064.3884931180500	2070.809958846220	12055.027413429600	13082.260515924700	754.8768127125800	6202.681372077380	5067.781386348870	4359.368587746470	7276.233991244750	9083.804485859340	3462.1783911273200	15905.833988134400	10814.044963438500	2611.818086147890	9270.937401120330	5059.590818609780	3700.841728998190
